 offer_id |      offer_created_at      | platform | count_responds | count_prematch 
   164987 | 2022-05-21 14:02:41.892313 | admins   |              1 |              1
   164988 | 2022-05-21 14:04:44.183307 | admins   |              1 |              1
   164989 | 2022-05-21 14:05:13.425479 | admins   |              1 |              1
   164990 | 2022-05-21 14:06:43.243414 | admins   |              4 |              4
   164991 | 2022-05-21 14:10:00.664412 | admins   |              3 |              3
   164992 | 2022-05-21 14:13:54.897495 | admins   |              3 |              3
   164993 | 2022-05-21 14:14:03.641006 | admins   |              1 |              1
   164994 | 2022-05-21 14:17:33.721133 | admins   |              5 |              5
   164995 | 2022-05-21 14:18:16.270375 | admins   |              1 |              1
   164996 | 2022-05-21 14:20:57.011851 | admins   |              2 |              2
   164997 | 2022-05-21 14:26:17.868098 | admins   |              5 |              5
   164998 | 2022-05-21 14:31:04.846953 | admins   |              1 |              1
   164999 | 2022-05-21 14:38:20.131717 | admins   |              0 |              0
   165000 | 2022-05-21 14:39:22.035845 | admins   |              0 |              0
   165001 | 2022-05-21 14:40:58.367647 | admins   |              0 |              0
   165002 | 2022-05-21 14:43:02.043993 | admins   |              4 |              4
   165003 | 2022-05-21 14:44:27.699479 | admins   |              0 |              0
   165004 | 2022-05-21 14:44:32.197953 | admins   |              5 |              5
   165005 | 2022-05-21 14:45:06.220563 | admins   |              2 |              2
   165006 | 2022-05-21 14:47:01.550949 | admins   |              2 |              2
   165007 | 2022-05-21 14:49:58.272135 | admins   |              1 |              1
   165008 | 2022-05-21 14:51:29.409859 | admins   |              3 |              3
   165009 | 2022-05-21 14:51:50.247753 | ios      |              0 |              0
   165010 | 2022-05-21 14:52:25.811387 | admins   |              2 |              2
   165012 | 2022-05-21 14:54:12.357278 | admins   |              0 |              0
   165013 | 2022-05-21 15:00:46.489635 | admins   |              1 |              1
   165014 | 2022-05-21 15:02:24.582952 | admins   |              1 |              1
   165015 | 2022-05-21 15:08:57.189766 | admins   |              2 |              2
   165016 | 2022-05-21 15:10:28.476094 | admins   |              2 |              2
   165017 | 2022-05-21 15:12:14.538658 | admins   |              2 |              2
   165018 | 2022-05-21 15:13:31.471345 | admins   |              2 |              2
   165019 | 2022-05-21 15:15:47.139465 | admins   |              4 |              4
   165020 | 2022-05-21 15:17:12.942479 | admins   |              0 |              0
   165021 | 2022-05-21 15:17:27.765704 | admins   |              5 |              5
   165022 | 2022-05-21 15:18:57.444729 | admins   |              1 |              1
   165023 | 2022-05-21 15:21:46.493836 | admins   |              2 |              2
   165024 | 2022-05-21 15:23:54.986058 | admins   |              0 |              0
   165025 | 2022-05-21 15:27:39.131639 | admins   |              0 |              0
   165026 | 2022-05-21 15:28:49.094083 | admins   |              0 |              0
   165027 | 2022-05-21 15:29:25.007995 | admins   |              4 |              4
   165028 | 2022-05-21 15:33:06.232782 | admins   |              0 |              0
   165029 | 2022-05-21 15:34:43.946713 | admins   |              0 |              0
   165030 | 2022-05-21 15:35:42.505312 | admins   |              0 |              0
   165031 | 2022-05-21 15:38:52.347395 | admins   |              0 |              0
   165032 | 2022-05-21 15:39:23.43457  | admins   |              1 |              1
   165033 | 2022-05-21 15:39:51.821985 | admins   |              0 |              0
   165034 | 2022-05-21 15:41:18.58126  | admins   |              1 |              1
   165035 | 2022-05-21 15:41:43.494801 | admins   |              2 |              2
   165036 | 2022-05-21 15:43:21.309738 | admins   |              1 |              1
   165037 | 2022-05-21 15:43:49.563875 | admins   |              2 |              2
   165038 | 2022-05-21 15:44:46.192723 | admins   |              1 |              1
   165039 | 2022-05-21 15:50:33.926159 | admins   |              5 |              5
   165040 | 2022-05-21 15:52:11.387    | admins   |              2 |              2
   165041 | 2022-05-21 15:53:47.675477 | admins   |              5 |              5
   165042 | 2022-05-21 15:54:10.183851 | android  |              2 |              2
   165043 | 2022-05-21 15:55:12.548329 | admins   |              1 |              1
   165044 | 2022-05-21 15:57:13.457205 | admins   |              1 |              1
   165045 | 2022-05-21 15:58:35.308583 | admins   |              2 |              2
   165046 | 2022-05-21 15:59:02.952082 | admins   |              1 |              1
   165047 | 2022-05-21 15:59:38.663273 | admins   |              1 |              1
   165048 | 2022-05-21 16:01:08.637713 | admins   |              0 |              0
   165049 | 2022-05-21 16:01:36.535953 | admins   |              3 |              3
   165050 | 2022-05-21 16:02:38.565544 | admins   |              0 |              0
   165051 | 2022-05-21 16:03:37.491238 | admins   |              2 |              2
   165052 | 2022-05-21 16:04:34.23692  | admins   |              5 |              5
   165053 | 2022-05-21 16:10:30.858886 | admins   |              1 |              1
   165054 | 2022-05-21 16:13:59.820652 | admins   |              1 |              1
   165055 | 2022-05-21 16:14:38.451499 | admins   |              4 |              4
   165056 | 2022-05-21 16:15:38.781636 | admins   |              4 |              4
   165057 | 2022-05-21 16:17:24.56834  | admins   |              3 |              3
   165058 | 2022-05-21 16:19:09.602497 | admins   |              2 |              2
   165059 | 2022-05-21 16:29:27.672506 | admins   |              1 |              1
   165060 | 2022-05-21 16:30:10.711271 | admins   |              1 |              1
   165061 | 2022-05-21 16:31:11.621418 | admins   |              2 |              2
   165062 | 2022-05-21 16:34:02.771357 | admins   |              1 |              1
   165063 | 2022-05-21 16:36:14.155884 | admins   |              5 |              5
   165064 | 2022-05-21 16:37:14.625495 | admins   |              0 |              0
   165065 | 2022-05-21 16:37:38.337046 | admins   |              0 |              0
   165066 | 2022-05-21 16:42:07.276436 | admins   |              1 |              1
   165067 | 2022-05-21 16:48:56.158021 | admins   |              1 |              1
   165068 | 2022-05-21 16:50:50.687722 | admins   |              0 |              0
   165069 | 2022-05-21 16:53:02.254472 | admins   |              2 |              2
   165070 | 2022-05-21 16:54:16.647958 | admins   |              3 |              3
   165071 | 2022-05-21 16:55:14.221716 | admins   |              0 |              0
   165072 | 2022-05-21 16:58:29.818882 | admins   |              2 |              2
   165073 | 2022-05-21 17:00:45.466731 | admins   |              1 |              1
   165074 | 2022-05-21 17:01:05.363456 | admins   |              5 |              5
   165075 | 2022-05-21 17:02:08.402971 | admins   |              1 |              1
   165076 | 2022-05-21 17:03:30.360288 | admins   |              2 |              2
   165077 | 2022-05-21 17:08:30.763804 | admins   |              4 |              4
   165078 | 2022-05-21 17:15:35.365801 | admins   |              5 |              5
   165079 | 2022-05-21 17:16:55.916411 | admins   |              0 |              0
   165080 | 2022-05-21 17:17:13.279207 | admins   |              2 |              2
   165081 | 2022-05-21 17:18:15.536495 | admins   |              0 |              0
   165082 | 2022-05-21 17:18:37.843523 | admins   |              5 |              5
   165083 | 2022-05-21 17:19:26.226803 | admins   |              0 |              0
   165084 | 2022-05-21 17:19:38.527914 | admins   |              1 |              1
   165085 | 2022-05-21 17:20:25.605748 | admins   |              0 |              0
   165086 | 2022-05-21 17:21:30.048691 | admins   |              5 |              5
   165087 | 2022-05-21 17:21:41.430925 | admins   |              0 |              0
   165088 | 2022-05-21 17:24:34.29781  | admins   |              0 |              0
   165089 | 2022-05-21 17:25:26.664994 | admins   |              1 |              1
   165090 | 2022-05-21 17:26:45.490786 | admins   |              2 |              2
   165091 | 2022-05-21 17:28:27.372198 | admins   |              4 |              4
   165092 | 2022-05-21 17:28:59.902039 | admins   |              2 |              2
   165093 | 2022-05-21 17:31:49.242329 | admins   |              1 |              1
   165094 | 2022-05-21 17:36:24.218349 | admins   |              2 |              2
   165095 | 2022-05-21 17:38:29.96954  | admins   |              5 |              5
   165096 | 2022-05-21 17:39:32.432416 | admins   |              1 |              1
   165097 | 2022-05-21 17:39:51.438077 | admins   |              0 |              0
   165098 | 2022-05-21 17:40:09.751522 | admins   |              1 |              1
   165099 | 2022-05-21 17:40:46.869896 | admins   |              1 |              1
   165100 | 2022-05-21 17:41:35.761853 | admins   |              1 |              1
   165101 | 2022-05-21 17:41:52.683325 | admins   |              0 |              0
   165102 | 2022-05-21 17:43:33.373429 | admins   |              1 |              1
   165103 | 2022-05-21 17:43:58.490735 | admins   |              1 |              1
   165104 | 2022-05-21 17:45:21.495947 | admins   |              0 |              0
   165105 | 2022-05-21 17:46:17.532042 | admins   |              0 |              0
   165106 | 2022-05-21 17:49:41.678732 | admins   |              1 |              1
   165107 | 2022-05-21 17:54:16.586099 | admins   |              0 |              0
   165108 | 2022-05-21 17:55:29.291034 | admins   |              3 |              3
   165109 | 2022-05-21 17:59:22.074523 | android  |              0 |              0
   165110 | 2022-05-21 17:59:32.837231 | admins   |              1 |              1
   165111 | 2022-05-21 17:59:39.676895 | admins   |              0 |              0
   165112 | 2022-05-21 18:01:01.445012 | admins   |              1 |              1
